,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
10,WutWZN8MWHk,UCrNuheg41LCVEFnsGXXmVtg,TheLonelyGamer_16,"Yeah, AI Will Definitely Replace Authors. Just Read This AI Generated Nightmare. Literally And Metaphorically

Once upon a time, there was a man named Jake who lived in a small town. One night, Jake had a nightmare that he was being chased by a monster. The monster was huge, with razor-sharp teeth and claws, and its eyes glowed a bright red. Jake ran as fast as he could, but the monster caught up with him and killed him in the most gruesome way imaginable.

Suddenly, Jake woke up, relieved that it had only been a bad dream. But as he looked around, he realized that he was in another dream. This time, he was in a dark forest, and he could hear the sound of something moving in the bushes. Suddenly, a second monster appeared. This one was even more terrifying than the first. It had a long, slimy body with multiple tentacles and glowing yellow eyes. Jake tried to run, but the monster grabbed him with its tentacles and devoured him whole.

Jake woke up again, sweating and shaking. He realized that he was stuck in a nightmare loop and was unable to wake up from his dreams. Each time he thought he was awake, he found himself in another dream, being chased by a different monster.

In the third dream, he was in a dark, abandoned house, and a third monster appeared. This one was a humanoid creature with long, sharp claws and a twisted, demonic face. It taunted Jake, telling him that he would never escape the nightmare.

In the fourth dream, he found himself in a maze, and a fourth monster appeared. This one was a giant spider with venomous fangs and glowing green eyes. It chased him through the maze, trapping him in its web and slowly devouring him.

In the fifth dream, he was in a graveyard, and a fifth monster appeared. This one was a ghostly apparition with a skeletal face and long, flowing robes. It chased him through the graveyard, moaning and wailing as it tried to catch him.

In the sixth dream, he was in a hospital, and a sixth monster appeared. This one was a mutant creature with multiple heads and tentacles, oozing with green slime. It chased him through the hospital, leaving a trail of destruction in its wake.

In the seventh dream, he was in a dark, underground cave, and a seventh monster appeared. This one was a giant worm with razor-sharp teeth and glowing red eyes. It chased him through the cave, burrowing through the walls and floors to catch him.

In the eighth dream, he was in a haunted house, and an eighth monster appeared. This one was a demonic clown with razor-sharp teeth and a sinister grin. It chased him through the house, taunting him with its evil laughter.

In the ninth dream, Jake realized that he was only dreaming. He tried to take control of the dream and fight back against the monsters. But as he did so, a ninth monster appeared. This one was the most terrifying of them all. It was a dark, shadowy figure with glowing red eyes, and its mere presence filled Jake with dread. He tried to run, but the monster caught up with him and killed him with a single blow.

Jake woke up for real this time, gasping for air. He looked around his room, relieved to see that it was empty. But as he sat up, he realized that there was something in the corner of his room. It was the ninth monster, the same one that had killed him in his final dream. Its eyes glowed red as it advanced toward him, and Jake knew that he was going to die. The monster killed him with a single blow, and Jake's body was found the next morning, lifeless and cold.","Yeah, AI Will Definitely Replace Authors. Just Read This AI Generated Nightmare. Literally And Metaphorically

Once upon a time, there was a man named Jake who lived in a small town. One night, Jake had a nightmare that he was being chased by a monster. The monster was huge, with razor-sharp teeth and claws, and its eyes glowed a bright red. Jake ran as fast as he could, but the monster caught up with him and killed him in the most gruesome way imaginable.

Suddenly, Jake woke up, relieved that it had only been a bad dream. But as he looked around, he realized that he was in another dream. This time, he was in a dark forest, and he could hear the sound of something moving in the bushes. Suddenly, a second monster appeared. This one was even more terrifying than the first. It had a long, slimy body with multiple tentacles and glowing yellow eyes. Jake tried to run, but the monster grabbed him with its tentacles and devoured him whole.

Jake woke up again, sweating and shaking. He realized that he was stuck in a nightmare loop and was unable to wake up from his dreams. Each time he thought he was awake, he found himself in another dream, being chased by a different monster.

In the third dream, he was in a dark, abandoned house, and a third monster appeared. This one was a humanoid creature with long, sharp claws and a twisted, demonic face. It taunted Jake, telling him that he would never escape the nightmare.

In the fourth dream, he found himself in a maze, and a fourth monster appeared. This one was a giant spider with venomous fangs and glowing green eyes. It chased him through the maze, trapping him in its web and slowly devouring him.

In the fifth dream, he was in a graveyard, and a fifth monster appeared. This one was a ghostly apparition with a skeletal face and long, flowing robes. It chased him through the graveyard, moaning and wailing as it tried to catch him.

In the sixth dream, he was in a hospital, and a sixth monster appeared. This one was a mutant creature with multiple heads and tentacles, oozing with green slime. It chased him through the hospital, leaving a trail of destruction in its wake.

In the seventh dream, he was in a dark, underground cave, and a seventh monster appeared. This one was a giant worm with razor-sharp teeth and glowing red eyes. It chased him through the cave, burrowing through the walls and floors to catch him.

In the eighth dream, he was in a haunted house, and an eighth monster appeared. This one was a demonic clown with razor-sharp teeth and a sinister grin. It chased him through the house, taunting him with its evil laughter.

In the ninth dream, Jake realized that he was only dreaming. He tried to take control of the dream and fight back against the monsters. But as he did so, a ninth monster appeared. This one was the most terrifying of them all. It was a dark, shadowy figure with glowing red eyes, and its mere presence filled Jake with dread. He tried to run, but the monster caught up with him and killed him with a single blow.

Jake woke up for real this time, gasping for air. He looked around his room, relieved to see that it was empty. But as he sat up, he realized that there was something in the corner of his room. It was the ninth monster, the same one that had killed him in his final dream. Its eyes glowed red as it advanced toward him, and Jake knew that he was going to die. The monster killed him with a single blow, and Jake's body was found the next morning, lifeless and cold.",2023-04-07T16:18:53Z,2023-04-07T16:18:53Z,0,True,0
11,WutWZN8MWHk,UCTRo9fp-g2j7VetHy7sTzKA,Tanay Music,"A big part about writing includes human experiences. 
For example, when I write about how a video game changed my life, people will read it and keep it in their hearts as a memorabilia. They’ll remember the game’s journey as well as my own.

Believe me, I’ve given ChatGPT enough prompts to write such articles. In the end, it gave me generic write-ups that summed up basic things. But none of it felt personal.","A big part about writing includes human experiences. 
For example, when I write about how a video game changed my life, people will read it and keep it in their hearts as a memorabilia. They’ll remember the game’s journey as well as my own.

Believe me, I’ve given ChatGPT enough prompts to write such articles. In the end, it gave me generic write-ups that summed up basic things. But none of it felt personal.",2023-04-07T10:36:35Z,2023-04-07T10:36:35Z,2,True,1
12,WutWZN8MWHk,UCQbA5Nc4oq6uMS2idDWsxkw,Tomáš Mozdřeň,"I think it should be mentioned, that you need to keep in mind that as someone who works in the software engineering and IT field I have some experience and from what I can see, you need a lot more skills than just writing code, there is understanding how to implement things into the current stack or software, be able to analyze how to make things either more stable or faster, which is something that chat gpt cannot do.

Also good effing luck using these AI tools in your workplace, where they will be or even are banned or blocked. It would be obvious why companies do not want their employees to use such tools, since 99% of the time you will be working with corporate data that cannot under any circumstances be indexed on the internet. In case you did not know anything you put into the chat bot or even when using its API, it will index the result on the internet and if that is found out, which it will be, then you will be fired on the spot.

So no AI will not replace developers or even tech support people, because companies are banning the use of AI tools in the workplace.

You can use it in your own projects, but that is about it.","I think it should be mentioned, that you need to keep in mind that as someone who works in the software engineering and IT field I have some experience and from what I can see, you need a lot more skills than just writing code, there is understanding how to implement things into the current stack or software, be able to analyze how to make things either more stable or faster, which is something that chat gpt cannot do.

Also good effing luck using these AI tools in your workplace, where they will be or even are banned or blocked. It would be obvious why companies do not want their employees to use such tools, since 99% of the time you will be working with corporate data that cannot under any circumstances be indexed on the internet. In case you did not know anything you put into the chat bot or even when using its API, it will index the result on the internet and if that is found out, which it will be, then you will be fired on the spot.

So no AI will not replace developers or even tech support people, because companies are banning the use of AI tools in the workplace.

You can use it in your own projects, but that is about it.",2023-04-02T17:24:02Z,2023-04-02T17:24:02Z,0,True,0
13,WutWZN8MWHk,UCg-D9s1HiPS2bp2cGTQ1amw,Jonathan Ordaz,Hahaha I loved that office edit,Hahaha I loved that office edit,2023-03-31T15:18:17Z,2023-03-31T15:18:17Z,0,True,0
14,WutWZN8MWHk,UCWQvRq3k1FSj1KbgPK4MKbQ,Emily Sikora,I just spent the last 2 years learning copywriting and advertising to get a steady job. I didn’t even like it.,I just spent the last 2 years learning copywriting and advertising to get a steady job. I didn’t even like it.,2023-03-30T23:50:03Z,2023-03-30T23:50:03Z,1,True,0
15,WutWZN8MWHk,UCZYskyCHZUhg4giQ5_sTKuQ,DangusMcShwangus,Good.  Tired of smug dweebs who make 80k a year ticcy taking on their keyboards.  Love to see them working at wendys where they belong.,Good.  Tired of smug dweebs who make 80k a year ticcy taking on their keyboards.  Love to see them working at wendys where they belong.,2023-03-30T14:32:45Z,2023-03-30T14:33:00Z,0,True,0
16,WutWZN8MWHk,UCTFE-dqLE9TI9PnXDkkBiAw,Tom Peary,"Says some rando on YouTube to get views, you seem some wise too","Says some rando on YouTube to get views, you seem some wise too",2023-03-30T04:20:22Z,2023-03-30T04:20:22Z,1,True,0
17,WutWZN8MWHk,UCvIFkod_R8GrPP3EsvpW0Lw,Terry Tapp,"Digital technology has been a lawnmower for jobs. Some technology augments work, some replaces the worker. Certain tools have allowed us to become more creative or productive.  But others replace creators or producers. Look at motorized transportation and horses.","Digital technology has been a lawnmower for jobs. Some technology augments work, some replaces the worker. Certain tools have allowed us to become more creative or productive.  But others replace creators or producers. Look at motorized transportation and horses.",2023-03-30T00:06:08Z,2023-03-30T00:06:08Z,1,True,0
18,WutWZN8MWHk,UC0JysllbdwQVAoBTpHI7bxg,joy majumdar,I am customer service agent(voice) from India. Working for US call centre. What should I do to up skill and leave call centre once and for all. Night shift is killing me.,I am customer service agent(voice) from India. Working for US call centre. What should I do to up skill and leave call centre once and for all. Night shift is killing me.,2023-03-28T17:40:41Z,2023-03-28T17:40:41Z,0,True,1
19,WutWZN8MWHk,UCNJY8pZnTXZh-Oh3XFTz2-A,A K,Can we develop a website by using Chat GPT?,Can we develop a website by using Chat GPT?,2023-03-26T04:20:01Z,2023-03-26T04:20:01Z,0,True,0
20,WutWZN8MWHk,UC_Og6V7aL4jEutChhnA1pvA,Luke,"Yeah, the poor are about to get a whole lot poorer!","Yeah, the poor are about to get a whole lot poorer!",2023-03-25T21:25:37Z,2023-03-25T21:25:37Z,0,True,0
21,WutWZN8MWHk,UCmsmxzM6vknMPoQib5i_VVQ,symphony86,"Well.. i just finished a quite complicated user story without doing a single googling.. tbh its quite scary, but we human adapt.. dont run away from it.. embrace it.. and always be ready for changes..","Well.. i just finished a quite complicated user story without doing a single googling.. tbh its quite scary, but we human adapt.. dont run away from it.. embrace it.. and always be ready for changes..",2023-03-24T08:09:20Z,2023-03-24T08:09:20Z,0,True,0
22,WutWZN8MWHk,UCocsxqaxaRpKeJiKRdwKc_w,Chris F,"How do you know that it won’t be able to do something in 5, 10…years? There is absolutely no way you can justify that comment. You just pulled those numbers out of your imagination. That common behavior is really annoying.","How do you know that it won’t be able to do something in 5, 10…years? There is absolutely no way you can justify that comment. You just pulled those numbers out of your imagination. That common behavior is really annoying.",2023-03-23T13:12:44Z,2023-03-23T13:12:44Z,0,True,0
23,WutWZN8MWHk,UCd0lLZzB99cja-Eaxsjm7Rw,Sabry's Procedure,is that gpt 4?,is that gpt 4?,2023-03-22T16:20:29Z,2023-03-22T16:20:29Z,0,True,0
24,WutWZN8MWHk,UCrJclho_kt0DRvE0LkpRdnw,Sadaqat Irfan,"GPT is a wonderful and amazing tool, and yes I agree it can replace jobs.... here is another video detail how it will replace 5 jobs
 https://www.youtube.com/watch?v=PONxL3xQZL0","GPT is a wonderful and amazing tool, and yes I agree it can replace jobs.... here is another video detail how it will replace 5 jobs
 https://www.youtube.com/watch?v=PONxL3xQZL0",2023-03-21T17:19:19Z,2023-03-21T17:19:19Z,0,True,0
25,WutWZN8MWHk,UCZNWVLG5n2H3uN-elfP5g7A,Dennis Koeman,"Developers may find themselves becoming CEOs of their own companies, leading to greater competition in both desktop operating systems and advancements in web development. 

My programming performance has increased 30% since using chatgpt.


We don't halt progress, rather we strive to enhance it, this is just the beginning of a revolution","Developers may find themselves becoming CEOs of their own companies, leading to greater competition in both desktop operating systems and advancements in web development. 

My programming performance has increased 30% since using chatgpt.


We don't halt progress, rather we strive to enhance it, this is just the beginning of a revolution",2023-03-21T13:34:48Z,2023-03-21T13:34:48Z,0,True,1
26,WutWZN8MWHk,UCa-wwh6yuTXfAUibZlW-2tA,TheGodfather101,"Number 2 is legit bs. This guy clearly wasn't in the industry long. The job isn't writing source code. The job is implementing it within the company's infrastructure. That includes different environments, within their security, as well as testing. ChatGPT is a replacement for stack overflow. Not the people who use it.","Number 2 is legit bs. This guy clearly wasn't in the industry long. The job isn't writing source code. The job is implementing it within the company's infrastructure. That includes different environments, within their security, as well as testing. ChatGPT is a replacement for stack overflow. Not the people who use it.",2023-03-17T19:35:57Z,2023-03-17T19:36:32Z,0,True,0
27,WutWZN8MWHk,UCMPTPpKqp3_-VUr7DosURaw,Cob Anus,"Most computer jobs will end first, lawyers and MD doctors next 😂 most are worthless btw and just google for ailments.","Most computer jobs will end first, lawyers and MD doctors next 😂 most are worthless btw and just google for ailments.",2023-03-17T16:19:34Z,2023-03-17T16:19:34Z,0,True,0
28,WutWZN8MWHk,UCMPTPpKqp3_-VUr7DosURaw,Cob Anus,I wish people would quit calling these algorithms AI.,I wish people would quit calling these algorithms AI.,2023-03-17T16:17:40Z,2023-03-17T16:17:40Z,0,True,0
29,WutWZN8MWHk,UCFNNM0qVNOcYs-rNWGSvn5Q,Taro,If AI get to a point where it can complete replace programmers then I think not just programmers but every person with a job should be worrying.,If AI get to a point where it can complete replace programmers then I think not just programmers but every person with a job should be worrying.,2023-03-17T13:27:45Z,2023-03-17T13:27:45Z,0,True,0
30,WutWZN8MWHk,UCrXJEDLEnqZ9b0fA4PWZuhg,James Lil,"Theres bo advantage here...... 
Lazy people now have the tool to make hard workers irrelevant and by doing so oversaturate every market so no one wins......","Theres bo advantage here...... 
Lazy people now have the tool to make hard workers irrelevant and by doing so oversaturate every market so no one wins......",2023-03-17T06:49:31Z,2023-03-17T06:49:31Z,0,True,0
31,WutWZN8MWHk,UCrXJEDLEnqZ9b0fA4PWZuhg,James Lil,If this wont be regulated there will be lots of suicides.....,If this wont be regulated there will be lots of suicides.....,2023-03-17T06:47:40Z,2023-03-17T06:47:40Z,1,True,0
32,WutWZN8MWHk,UCX8wF8I1PM0zRlJxc58D8DQ,acmelka,Chat GPT is worthless when the power or internet isnt working,Chat GPT is worthless when the power or internet isnt working,2023-03-17T05:12:03Z,2023-03-17T05:12:03Z,0,True,0
33,WutWZN8MWHk,UC42hCdOyinND6xC179hoNaw,Thiago Baldino,Well I was thinking about drop from IT until I saw a comment that said “when some AI model could be able to code a full app all by itself it will be able to replace almost any job or at least all in Exact science “,Well I was thinking about drop from IT until I saw a comment that said “when some AI model could be able to code a full app all by itself it will be able to replace almost any job or at least all in Exact science “,2023-03-15T22:55:09Z,2023-03-15T22:55:09Z,0,True,0
34,WutWZN8MWHk,UCq5X8culCH25xmHR-BSS8_Q,Geoff Groves,Gradually? Don't kid yourself dude,Gradually? Don't kid yourself dude,2023-03-15T13:27:57Z,2023-03-15T13:27:57Z,0,True,0
35,WutWZN8MWHk,UCkZa6z-wvPv5wn3D3fT6bxg,Richard Shipe,Isn't abstraction a long running theme in coding? We've come this far in making coding accessible via human-esque languages while still experiencing a shortage of technically minded workers. I don't think the shortage will end. We can add chatgpt or whatever into the mix and still end up with a labor force that continues to groan at the idea of learning IT/coding skills.,Isn't abstraction a long running theme in coding? We've come this far in making coding accessible via human-esque languages while still experiencing a shortage of technically minded workers. I don't think the shortage will end. We can add chatgpt or whatever into the mix and still end up with a labor force that continues to groan at the idea of learning IT/coding skills.,2023-03-15T04:54:15Z,2023-03-15T04:54:15Z,2,True,0
36,WutWZN8MWHk,UCBxVKVauUdU5pWX7HTSQ3Ew,Successful You With Proven Results,Bingo baby! Yeah watch out for these spam selling YouTube fear ways sorry sir but just speaking the truth not your video but a lot of others. But programming yeah your wrong. Please my fellow coders or developers keeping the political believes at bay lol. There’s a lot more that we all will do then ask it to fix it,Bingo baby! Yeah watch out for these spam selling YouTube fear ways sorry sir but just speaking the truth not your video but a lot of others. But programming yeah your wrong. Please my fellow coders or developers keeping the political believes at bay lol. There’s a lot more that we all will do then ask it to fix it,2023-03-12T21:02:11Z,2023-03-12T21:02:11Z,0,True,0
37,WutWZN8MWHk,UCaOr_H-LZlYSDiozzVQ1HIA,Dave Fischer,Just gotta learn from it,Just gotta learn from it,2023-03-08T19:03:58Z,2023-03-08T19:03:58Z,0,True,0
38,WutWZN8MWHk,UCsg8SXt-uviaKOuUm3VQxJQ,FilantkpLoser,Its code often has mistakes. You have to use its answers to see the limitations,Its code often has mistakes. You have to use its answers to see the limitations,2023-03-06T19:55:31Z,2023-03-06T19:55:31Z,0,True,0
39,WutWZN8MWHk,UCXfDWpt5o_n2dPAe3-z5aAA,BLANAO CREW,I don't see how a company in a not so distant future will choose a new starter programmer that needs to be trained and learned compared to a chatgp coding version that can do everything faster and better. I think the industry will be impacted. So for the young people out there thinking of a future career .. just become doctors and you will be fine.,I don't see how a company in a not so distant future will choose a new starter programmer that needs to be trained and learned compared to a chatgp coding version that can do everything faster and better. I think the industry will be impacted. So for the young people out there thinking of a future career .. just become doctors and you will be fine.,2023-03-06T09:04:50Z,2023-03-06T09:04:50Z,1,True,0
40,WutWZN8MWHk,UCXbMY38oREkEvxe02FprrCg,Ray Gordon Teaches Chess,"https://youtu.be/7qte4peimko ChatGPT wrote much better marketing copy for my RG-99 chess (9x9 chess) than I ever could have.  A ""marketing professional"" might have charged thousands for this.","https://youtu.be/7qte4peimko ChatGPT wrote much better marketing copy for my RG-99 chess (9x9 chess) than I ever could have.  A ""marketing professional"" might have charged thousands for this.",2023-03-06T07:42:15Z,2023-03-06T07:42:15Z,0,True,0
41,WutWZN8MWHk,UCBi667Z2AS6SZJ7bzOyamJA,Sonam Simon,Looks like most Indians job in threat lol,Looks like most Indians job in threat lol,2023-03-06T04:24:29Z,2023-03-06T04:24:29Z,0,True,0
42,WutWZN8MWHk,UCCo1uvlE4C6oLY0UmPOMAiA,Alex,(His job is on the line too  -  meaning  The AI Advantage in this matter will be also one of the firsts to be replaced)  and I agree with Blackstar,(His job is on the line too  -  meaning  The AI Advantage in this matter will be also one of the firsts to be replaced)  and I agree with Blackstar,2023-03-05T20:39:57Z,2023-03-05T20:41:31Z,0,True,0
43,WutWZN8MWHk,UC2iKqMjmISsuWh6NByvba3Q,Blackstar,"At the point that tools like chat GPT completely replace programmers, AI would have replaced almost every other job and we will be probably have a universal basic income system and be living like the humans in wall-e. If you're learning to program, relax and carry on. Even if you don't stay coding all your career the way it teaches you how to think and understanding how code works will pretty much always be valuable","At the point that tools like chat GPT completely replace programmers, AI would have replaced almost every other job and we will be probably have a universal basic income system and be living like the humans in wall-e. If you're learning to program, relax and carry on. Even if you don't stay coding all your career the way it teaches you how to think and understanding how code works will pretty much always be valuable",2023-03-03T08:22:56Z,2023-03-03T08:23:16Z,14,True,0
44,WutWZN8MWHk,UCZvW9rCCO8ztuXiEJUxmRng,mandar P,"Chat GPT is still need a lot of advances.
Chat GPT can not tell when will Ukraine Russia war will end or Fed cutting Interest rates.","Chat GPT is still need a lot of advances.
Chat GPT can not tell when will Ukraine Russia war will end or Fed cutting Interest rates.",2023-03-01T01:27:30Z,2023-03-01T01:27:30Z,0,True,0
45,WutWZN8MWHk,UCLi2n2faKjZ9Q-g6VOGIFcQ,WarpedPlanet,Ai will take everyones job. Fight against the machines!,Ai will take everyones job. Fight against the machines!,2023-02-26T09:56:24Z,2023-02-26T09:56:24Z,0,True,0
46,WutWZN8MWHk,UCnh-uhCPBLweDBfR2lxdJfg,Low Tier Tactical,Education 👍,Education 👍,2023-02-26T03:21:29Z,2023-02-26T03:21:29Z,0,True,0
47,WutWZN8MWHk,UCm4aXMT877GowaTTDDwUUXg,skipelen,You look fake,You look fake,2023-02-25T21:14:31Z,2023-02-25T21:14:31Z,0,True,1
48,WutWZN8MWHk,UC2f9Z59lDR0xOdyaqN6NoRQ,Lyon Brave,oh snap,oh snap,2023-02-25T05:00:07Z,2023-02-25T05:00:07Z,0,True,0
49,WutWZN8MWHk,UCib7xcccOvgGDH5_OXyC0cA,j r,"2:41 ""Look guys there's no reason to worry, your job is safe for another 5 years""  🤣🤣🤣 Yeah, great consolation move, dude","2:41 ""Look guys there's no reason to worry, your job is safe for another 5 years""  🤣🤣🤣 Yeah, great consolation move, dude",2023-02-24T13:41:39Z,2023-02-24T13:41:39Z,0,True,0
50,WutWZN8MWHk,UCZDvg89_j71t99Jvp_L6B8Q,ericsaguirre,"We will not need soldiers, bus drivers, policemen, taxi drivers, lawyers, graphic designers, financers, journalists, teachers... this list goes on and on, until complete boredom dominates humanity. What I am sure will increase are psychologists and psychiatrists... in the future we will need a lot of these people.","We will not need soldiers, bus drivers, policemen, taxi drivers, lawyers, graphic designers, financers, journalists, teachers... this list goes on and on, until complete boredom dominates humanity. What I am sure will increase are psychologists and psychiatrists... in the future we will need a lot of these people.",2023-02-24T04:00:27Z,2023-02-24T04:00:27Z,0,True,0
51,WutWZN8MWHk,UCWdE-t93iUUWybaYaMmdMKA,Derick Shalo,Programming has been copy and paste  since way back when. It is even encouraged. “Do not reinvent the wheel”. I think ChatGPT will create a need for even more programmers.,Programming has been copy and paste  since way back when. It is even encouraged. “Do not reinvent the wheel”. I think ChatGPT will create a need for even more programmers.,2023-02-23T22:47:40Z,2023-02-23T22:47:40Z,0,True,0
52,WutWZN8MWHk,UCJsS_26ITVTF4xjGHsHW2vA,Reframe,"I call BS on this, I’m trying to use chatGPT in software development last month or two. Most of the code that it writes doesn’t work, waaaay waaay overhyped in my opinion. Programming is about problem solving and chatGTP is just an advanced calculator in my opinion.","I call BS on this, I’m trying to use chatGPT in software development last month or two. Most of the code that it writes doesn’t work, waaaay waaay overhyped in my opinion. Programming is about problem solving and chatGTP is just an advanced calculator in my opinion.",2023-02-22T06:38:02Z,2023-02-22T06:38:02Z,1,True,0
53,WutWZN8MWHk,UCn-AOcmIsoGwXXlKqVxz8jw,stevenpcc,"I don't think it's 100% for sure these jobs will be made redundant. It may in fact might increase the demand for them. Because you can't guarantee what it says will be correct, there will always need to be a human to check the results and modify if needed. Going from 80% correct to 100% correctness is not going to be easy, if it's even possible. It will however increase the productivity of people significantly thus reducing the cost to employee them, which may in turn increase their demand. A company that isn't looking to hire a junior programmer at today's rates, would jump at the chance if they cost a fifth of what they are now. Increasing productivity 5 times is the essentially same thing.","I don't think it's 100% for sure these jobs will be made redundant. It may in fact might increase the demand for them. Because you can't guarantee what it says will be correct, there will always need to be a human to check the results and modify if needed. Going from 80% correct to 100% correctness is not going to be easy, if it's even possible. It will however increase the productivity of people significantly thus reducing the cost to employee them, which may in turn increase their demand. A company that isn't looking to hire a junior programmer at today's rates, would jump at the chance if they cost a fifth of what they are now. Increasing productivity 5 times is the essentially same thing.",2023-02-22T00:36:46Z,2023-02-22T00:36:46Z,0,True,0
