,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
10,7PuNTPVkSQM,UCRQDav29BKO53Qk-Az5p4Vg,Tegridy Farms,Been waiting 10 years for AI to take my trucking job; still waiting 😂 seems like AI is coming for these big tech jobs instead.,Been waiting 10 years for AI to take my trucking job; still waiting 😂 seems like AI is coming for these big tech jobs instead.,2023-02-06T10:34:39Z,2023-02-06T10:34:39Z,0,True,1
11,7PuNTPVkSQM,UCfmo9TfsubKn38y7PgiK1Mg,earthorigins3,"My humble opinion regarding AI... Since AI handles all the creation, production, and problem-solving, using AI on a constant basis will produce a society of mental Morons. Our youths can't even divide one number into another without using a calculator.","My humble opinion regarding AI... Since AI handles all the creation, production, and problem-solving, using AI on a constant basis will produce a society of mental Morons. Our youths can't even divide one number into another without using a calculator.",2023-02-05T15:09:31Z,2023-02-05T15:09:31Z,6,True,0
12,7PuNTPVkSQM,UCi9uuNofB0DcRUINr0xJB8Q,Seanroberttravis•com,"As a seasoned investment professional with a comprehensive understanding of market trends and technological advancements, I have observed the noteworthy impact that artificial intelligence is having across a variety of industries. As such, I believe that investment in AI-focused companies holds considerable potential for growth. I always recommend conducting thorough research and seeking guidance from a trusted advisor before making any investment decisions. I am proud to offer my expertise, Just type in my name on google🔍","As a seasoned investment professional with a comprehensive understanding of market trends and technological advancements, I have observed the noteworthy impact that artificial intelligence is having across a variety of industries. As such, I believe that investment in AI-focused companies holds considerable potential for growth. I always recommend conducting thorough research and seeking guidance from a trusted advisor before making any investment decisions. I am proud to offer my expertise, Just type in my name on google🔍",2023-02-04T12:24:12Z,2023-02-04T12:24:12Z,0,True,0
13,7PuNTPVkSQM,UCpD7Pvyd3MbAn0luGcL_95w,tkomic19,"I've been using chat GBT for a few days now and she's 100% wrong.  This will replace a lot of people's jobs, and that's just something we're going to have to accept","I've been using chat GBT for a few days now and she's 100% wrong.  This will replace a lot of people's jobs, and that's just something we're going to have to accept",2023-02-03T18:52:33Z,2023-02-03T18:52:33Z,5,True,1
14,7PuNTPVkSQM,UC-B9ZheGiME1-8g9O5XLDeQ,Anderson System,AI is here to stay ❤,AI is here to stay ❤,2023-02-02T21:37:40Z,2023-02-02T21:37:40Z,0,True,1
15,7PuNTPVkSQM,UCbemuCt5GVK0GxDUg-praQA,Peter Stafford,Here is something to think about. Computer was originally the job title of people who did manual calculations. All of those jobs were replaced by the thing we call a computer.,Here is something to think about. Computer was originally the job title of people who did manual calculations. All of those jobs were replaced by the thing we call a computer.,2023-02-02T18:53:09Z,2023-02-02T18:53:53Z,2,True,0
16,7PuNTPVkSQM,UC_7LOzRY1Fnm-9cRaWhsDAQ,wolli,generate female Cobain lookalike ai expert,generate female Cobain lookalike ai expert,2023-02-02T17:12:04Z,2023-02-02T17:12:04Z,0,True,0
17,7PuNTPVkSQM,UCLKC0KWxSCssSXVPkkgGbxA,Eglantine Papeau,it's that AI with left wing bias .,it's that AI with left wing bias .,2023-02-02T12:49:21Z,2023-02-02T12:49:21Z,1,True,0
18,7PuNTPVkSQM,UCIDd4sCwwbTWZzntmM9zc5g,Eric Obias,"This is not the same as comparing to a calculator..this ai spans all disciplines and is very good at it..this could revamp education sytem,the system was deisgned to mass educate kids at the most efficidnt way possible hence the classrooms and periodic evalutions..but with this tool in your hand you can learn at your own phase and will be at a much faster.phase than a classroom.setting,you can ask anytime,why would you even need a teacher classroom setting","This is not the same as comparing to a calculator..this ai spans all disciplines and is very good at it..this could revamp education sytem,the system was deisgned to mass educate kids at the most efficidnt way possible hence the classrooms and periodic evalutions..but with this tool in your hand you can learn at your own phase and will be at a much faster.phase than a classroom.setting,you can ask anytime,why would you even need a teacher classroom setting",2023-02-02T12:26:31Z,2023-02-02T12:26:31Z,0,True,0
19,7PuNTPVkSQM,UCmVkR2eEm45_I4zz5FGfaZg,TACK TACK,"I'm in customer service. 86% of our requests are already taken care of by bots. It's the issues that need research to resolve or creative thinking or out of the box solutions that I don't see bots replacing soon. AI relieved us of the tedious, rote requests. It allows us to focus on what humans do best - problem solve and create new.","I'm in customer service. 86% of our requests are already taken care of by bots. It's the issues that need research to resolve or creative thinking or out of the box solutions that I don't see bots replacing soon. AI relieved us of the tedious, rote requests. It allows us to focus on what humans do best - problem solve and create new.",2023-02-02T12:22:19Z,2023-02-02T12:22:19Z,9,True,1
20,7PuNTPVkSQM,UCmVkR2eEm45_I4zz5FGfaZg,TACK TACK,"The only flaw with AI taking our jobs is if no one is working, who will buy the things that are being produced? there will be a lot of businesses going out of business with no consumers. I get that this won't stop anything, but it's interesting to watch.","The only flaw with AI taking our jobs is if no one is working, who will buy the things that are being produced? there will be a lot of businesses going out of business with no consumers. I get that this won't stop anything, but it's interesting to watch.",2023-02-02T12:16:48Z,2023-02-02T12:16:48Z,12,True,0
21,7PuNTPVkSQM,UCuNpORJVr2fpbucSVPoORiA,Helena GreenPine,"Lol, she starts with 'your jobs are safe-haha'.....which is exactly false.  This 'news' show will be totally replaced by chatGPT and deepfakes within a very short time.  People have no idea.","Lol, she starts with 'your jobs are safe-haha'.....which is exactly false.  This 'news' show will be totally replaced by chatGPT and deepfakes within a very short time.  People have no idea.",2023-02-02T03:50:17Z,2023-02-02T03:51:31Z,0,True,0
22,7PuNTPVkSQM,UC4LT0ndd5v2TtYvN0zhZ8Kw,Infinitely Stoned,The best thing since __________!,The best thing since __________!,2023-02-02T03:48:44Z,2023-02-02T03:48:44Z,0,True,0
23,7PuNTPVkSQM,UC6D0AbjAkOZELXxQiQpH1zw,Toallpoints West,"That sounds great, but that's what we were promised with automation in the first place back in the '50s and we all see how that worked out for today","That sounds great, but that's what we were promised with automation in the first place back in the '50s and we all see how that worked out for today",2023-02-02T02:23:52Z,2023-02-02T02:23:52Z,1,True,0
24,7PuNTPVkSQM,UCTcpo6RxfDreVvzH8W0SAsw,Cousin Leo,"Robots will control the earth by the end of the century. A good thing, too. They couldn't do a worse job than flesh and blood humans have done.","Robots will control the earth by the end of the century. A good thing, too. They couldn't do a worse job than flesh and blood humans have done.",2023-02-01T21:48:09Z,2023-02-01T21:48:09Z,0,True,0
25,7PuNTPVkSQM,UCybFIUO1RIPyW2Tb7n7zOpg,Make Racists Afraid Again,"Can it perform law enforcement duties or be a nurse?
       I don’t think so.","Can it perform law enforcement duties or be a nurse?
       I don’t think so.",2023-02-01T18:53:39Z,2023-02-01T18:53:39Z,0,True,5
26,7PuNTPVkSQM,UCo7GbSZKndDro2aks2U9G9w,Anne Ahlert,"I am an editor and a writer. My husband works in I.T. We are both already seeing it take jobs NOW.

His industry is moving towards having code done by A.I. That's a major part of the massive layoffs you've been seeing in the tech industry. 

A I. has already been writing news articles for many major online news sites (Buzzfeed for one). Software can now do a large part of my editorial work, and very soon will be able to do it all. 

It's ALREADY taking jobs. 

Within just a few years, writing is going to be only a hobby. Human authors (who need to pay bills) cannot compete against the cheap costs of A.I.-generated materials. As it is, most of the paying markets for short stories and articles have faded away with the loss of so many magazines. 

An author can spend weeks and months writing a book. Their editor will spend a couple of weeks editing it. All of these work hours need to be recompensed at a living wage, if it's not a hobby.

But A.I. will be able to do it all in mere moments. Have a story idea? Tell it to ChatGPT and have it write a bestselling book!

At this point, that's still not quite possible-- but it's damned close. The grammar and general story structure can be replicated by A.I. (usually far better than some of the authors I've edited). All it needs is a story and some tutoring on how to write a novel better than it's doing now. 

I came into publishing when newspaper layout was done with wax-backed paper columns, and custom typesetting machines used 8-inch floppy disks. I've seen a lot of changes in publishing, but nothing compared to this. 

This is far more than a calculator. It is a revolution in our society.","I am an editor and a writer. My husband works in I.T. We are both already seeing it take jobs NOW.

His industry is moving towards having code done by A.I. That's a major part of the massive layoffs you've been seeing in the tech industry. 

A I. has already been writing news articles for many major online news sites (Buzzfeed for one). Software can now do a large part of my editorial work, and very soon will be able to do it all. 

It's ALREADY taking jobs. 

Within just a few years, writing is going to be only a hobby. Human authors (who need to pay bills) cannot compete against the cheap costs of A.I.-generated materials. As it is, most of the paying markets for short stories and articles have faded away with the loss of so many magazines. 

An author can spend weeks and months writing a book. Their editor will spend a couple of weeks editing it. All of these work hours need to be recompensed at a living wage, if it's not a hobby.

But A.I. will be able to do it all in mere moments. Have a story idea? Tell it to ChatGPT and have it write a bestselling book!

At this point, that's still not quite possible-- but it's damned close. The grammar and general story structure can be replicated by A.I. (usually far better than some of the authors I've edited). All it needs is a story and some tutoring on how to write a novel better than it's doing now. 

I came into publishing when newspaper layout was done with wax-backed paper columns, and custom typesetting machines used 8-inch floppy disks. I've seen a lot of changes in publishing, but nothing compared to this. 

This is far more than a calculator. It is a revolution in our society.",2023-02-01T18:41:48Z,2023-02-01T18:43:08Z,0,True,1
27,7PuNTPVkSQM,UCk03ywS1OPC0bA0uzy0Tq_g,B,sheep so dumb they create things that will take over their job....... fail harder,sheep so dumb they create things that will take over their job....... fail harder,2023-02-01T18:39:57Z,2023-02-01T18:39:57Z,1,True,0
28,7PuNTPVkSQM,UCoyc-rXhN0IPaEL3a55krug,Sid Huhndorf,Can't take my job!!! I flip burgers baby!,Can't take my job!!! I flip burgers baby!,2023-02-01T18:28:15Z,2023-02-01T18:28:15Z,3,True,2
29,7PuNTPVkSQM,UCo_HKYDAVWbn4iU9nW5fbSw,evil tiki,Humans replacing humans with AI,Humans replacing humans with AI,2023-02-01T18:24:22Z,2023-02-01T18:24:22Z,2,True,2
30,7PuNTPVkSQM,UCz7f9p6fRxm1dD1m1ofk7QA,New Moon,"These two can be absolutely be replaced, lol. 

Max Headroom was a guy (Matt Frewer) in make up. Computers can do way better than that today in real time.","These two can be absolutely be replaced, lol. 

Max Headroom was a guy (Matt Frewer) in make up. Computers can do way better than that today in real time.",2023-02-01T17:50:40Z,2023-02-01T17:52:01Z,4,True,0
31,7PuNTPVkSQM,UCz7f9p6fRxm1dD1m1ofk7QA,New Moon,"Do you work with your hands? No? Then you're 100% replaceable.

AI will replace you before robots replace us.

By then, we'll either have a universal basic income, or a revolution replete with guillotines. 🙃😁","Do you work with your hands? No? Then you're 100% replaceable.

AI will replace you before robots replace us.

By then, we'll either have a universal basic income, or a revolution replete with guillotines. 🙃😁",2023-02-01T17:45:48Z,2023-02-01T17:45:48Z,0,True,0
32,7PuNTPVkSQM,UClEzSUR8npU0J8eHy7LRLdQ,Rain person one hundred,Immigration could now take your jobs.,Immigration could now take your jobs.,2023-02-01T17:40:46Z,2023-02-01T17:40:46Z,0,True,0
33,7PuNTPVkSQM,UClEzSUR8npU0J8eHy7LRLdQ,Rain person one hundred,Hope they take newspapers jobs.,Hope they take newspapers jobs.,2023-02-01T17:40:11Z,2023-02-01T17:40:11Z,2,True,2
34,7PuNTPVkSQM,UCDIJK9mcBxxLYxqNwOBJMhw,Alexander Haro,Replace reporters please! These people are delusional,Replace reporters please! These people are delusional,2023-02-01T17:15:19Z,2023-02-01T17:15:19Z,7,True,3
35,7PuNTPVkSQM,UCzO5TZZND_YB5zoMtiBRJJg,tbd-5,AI already took your job. As a species we need to evolve.,AI already took your job. As a species we need to evolve.,2023-02-01T17:10:19Z,2023-02-01T17:10:19Z,4,True,2
36,7PuNTPVkSQM,UCo7iGfa2iNaL1WGHYCk7jmQ,Mac Mcleod,"If you are in a customer service job then chat GPT could absolutely take away 99% of jobs.

However it's not up to much past that yet. It is a huge step forward, but it has no inhibitory processes, and as a result it tends to confabulate if it doesn't know for sure. 

In other words, it will just make stuff up like a four-year-old.","If you are in a customer service job then chat GPT could absolutely take away 99% of jobs.

However it's not up to much past that yet. It is a huge step forward, but it has no inhibitory processes, and as a result it tends to confabulate if it doesn't know for sure. 

In other words, it will just make stuff up like a four-year-old.",2023-02-01T17:04:19Z,2023-02-01T17:04:19Z,11,True,6
37,7PuNTPVkSQM,UC61eUxiCdhCfrbPVy266cQw,The Communication Coach,"So, they'd take boring tech writing jobs? Who cares as long as they're programmed right and can spell and use grammar? It'd be better than most of the big networks who can't do either. But keep in mind what AI learns from the 'wonderful, peaceful, loving'  that infest the net, and that Google doesn't even hold to their own TOS violations.","So, they'd take boring tech writing jobs? Who cares as long as they're programmed right and can spell and use grammar? It'd be better than most of the big networks who can't do either. But keep in mind what AI learns from the 'wonderful, peaceful, loving'  that infest the net, and that Google doesn't even hold to their own TOS violations.",2023-02-01T16:44:04Z,2023-02-01T16:44:04Z,0,True,0
38,7PuNTPVkSQM,UCmApXWhJgTNVEfHx3_87J2g,Gatekeeper69,Sky-net is now active…,Sky-net is now active…,2023-02-01T16:24:59Z,2023-02-01T16:24:59Z,7,True,1
39,7PuNTPVkSQM,UCvvgGgR93KWAsjELjsu86gg,Twilight Gardens presentations,I like the idea of the AI thought partner.  Research is easy for them and they’ll miss less once they know what to censor.,I like the idea of the AI thought partner.  Research is easy for them and they’ll miss less once they know what to censor.,2023-02-01T16:04:03Z,2023-02-01T16:04:03Z,2,True,0
40,7PuNTPVkSQM,UCfXsI3WSpil5ktLWLZtzccQ,Dani Syx,"the ruling class wants to automate as many people out of jobs as possible, it's just good business unless the people own the means of production because that would allow us to raise families pursue interests create art music etc but our owners only care about money","the ruling class wants to automate as many people out of jobs as possible, it's just good business unless the people own the means of production because that would allow us to raise families pursue interests create art music etc but our owners only care about money",2023-02-01T16:02:44Z,2023-02-01T16:02:44Z,11,True,1
41,7PuNTPVkSQM,UCN2O9NmdsaUwBxByV_PuqUw,Cthulhu_lives,"I'm an executive chef, so no. A chatbot isn't taking my job.","I'm an executive chef, so no. A chatbot isn't taking my job.",2023-02-01T15:57:21Z,2023-02-01T15:57:21Z,7,True,33
