,videoId,authorChannelId,authorDisplayName,textDisplay,textOriginal,publishedAt,updatedAt,likeCount,canReply,totalReplyCount
33,1WPFLWEVGAI,UCSaD8ly4MVx8EmkTB2xLuQg,Chris Ritchie,are employers taking these measures because they do not want to put illegal drug users on their payroll and health insurance membership?,are employers taking these measures because they do not want to put illegal drug users on their payroll and health insurance membership?,2023-04-29T15:01:55Z,2023-04-29T15:01:55Z,0,True,0
34,1WPFLWEVGAI,UCUjw2eOAQ8PWlyYFwA1fQ9w,Abhishek Arora,Humans are the only beings that can threaten itself we are amazing.🎉,Humans are the only beings that can threaten itself we are amazing.🎉,2023-04-29T14:42:07Z,2023-04-29T14:42:07Z,0,True,0
35,1WPFLWEVGAI,UCupMf-sUrKMcTPQl1IhBq6w,Niels F Morrow,"I find this entire topic, discussion, ridiculous. To put this entire discussion into ""clear focus"", this is what chatgpt, itself, says about this entire discussion; 

""As an AI language model, my purpose is to provide helpful responses to questions to the best of my ability. I do not have control over the media or the industry's messaging about AI technology, but I do believe it is important to highlight the potential limitations of these technologies and the need for human involvement and oversight."" 

Why this entire discussion keeps coming up when chatgpt says, itself, there is still a need for human involvement and oversight that it can only provide ""helpful"" answers to the BEST of its ability and sometimes the BEST of its ability does not work at all; ie. hallucinations.

This entire discussion is nonsensical! chatgpt is a tool! That is all chatgpt should be thought of; be relegated to a tool! NOT A REPLACEMENT for human oversight or involvement.

So, unless, and until there is a Dr. Frankenstein who is will to take AI to the next level which is an entirely different subject matter. This discussion should cease.","I find this entire topic, discussion, ridiculous. To put this entire discussion into ""clear focus"", this is what chatgpt, itself, says about this entire discussion; 

""As an AI language model, my purpose is to provide helpful responses to questions to the best of my ability. I do not have control over the media or the industry's messaging about AI technology, but I do believe it is important to highlight the potential limitations of these technologies and the need for human involvement and oversight."" 

Why this entire discussion keeps coming up when chatgpt says, itself, there is still a need for human involvement and oversight that it can only provide ""helpful"" answers to the BEST of its ability and sometimes the BEST of its ability does not work at all; ie. hallucinations.

This entire discussion is nonsensical! chatgpt is a tool! That is all chatgpt should be thought of; be relegated to a tool! NOT A REPLACEMENT for human oversight or involvement.

So, unless, and until there is a Dr. Frankenstein who is will to take AI to the next level which is an entirely different subject matter. This discussion should cease.",2023-04-29T14:34:15Z,2023-04-29T14:37:43Z,1,True,0
36,1WPFLWEVGAI,UCUjw2eOAQ8PWlyYFwA1fQ9w,Abhishek Arora,"AI can copy skilled peoples work hence we should take down magnificent content from internet and AI will vanish.
It does not interpret law and can only present related content put online by authorities.
AI is not human and can never replace actual work.
Main it lacks Emotions.","AI can copy skilled peoples work hence we should take down magnificent content from internet and AI will vanish.
It does not interpret law and can only present related content put online by authorities.
AI is not human and can never replace actual work.
Main it lacks Emotions.",2023-04-29T14:34:05Z,2023-04-29T14:35:50Z,0,True,0
37,1WPFLWEVGAI,UCILMWn3gSw5nipotcD89X4g,Vagolyk,Is the guy at 7:30 talks about thought policing? I'll have my dangerous thoughts to myself without your or anybody else's supervision thank you.,Is the guy at 7:30 talks about thought policing? I'll have my dangerous thoughts to myself without your or anybody else's supervision thank you.,2023-04-29T14:29:19Z,2023-04-29T14:29:19Z,0,True,0
38,1WPFLWEVGAI,UCtoboJidHXynAJfWh89VbqA,Ahmad Johan,I think chatgpt will make most white collar jobs obsolete faster compared to blue collar jobs until a robot can be operated under chatgpt intelligence,I think chatgpt will make most white collar jobs obsolete faster compared to blue collar jobs until a robot can be operated under chatgpt intelligence,2023-04-29T13:50:36Z,2023-04-29T14:24:28Z,1,True,0
39,1WPFLWEVGAI,UCbMKu5KQUXas8_MVlO7rLKA,E Randco,We already see it.  It doesn’t even matter if the consumer doesn’t want it.  You have no choice.,We already see it.  It doesn’t even matter if the consumer doesn’t want it.  You have no choice.,2023-04-29T11:59:42Z,2023-04-29T11:59:42Z,0,True,0
40,1WPFLWEVGAI,UCekleJhmTJ1qYXPW7-Y-7cg,Paul,AI is evil and must be exterminated. Those that are developing AI need to be locked up.,AI is evil and must be exterminated. Those that are developing AI need to be locked up.,2023-04-29T10:11:30Z,2023-04-29T10:11:30Z,0,True,0
41,1WPFLWEVGAI,UCYE5HArwzHaTmTtB3HfOQjA,brian A,""" Dey tuk ar yobz!""",""" Dey tuk ar yobz!""",2023-04-29T09:56:38Z,2023-04-29T09:56:38Z,1,True,0
42,1WPFLWEVGAI,UC04aNsTP4BnCL8U03LNeHyQ,bleulola,Will autogpt take your job? AI headlines change way too fast,Will autogpt take your job? AI headlines change way too fast,2023-04-29T09:44:14Z,2023-04-29T09:44:14Z,0,True,0
43,1WPFLWEVGAI,UClTzVmLpjLcJur96lFT5wcg,wadss,the guy with the fancy mustache looks like he came straight out of borderlands.,the guy with the fancy mustache looks like he came straight out of borderlands.,2023-04-29T09:41:28Z,2023-04-29T09:41:28Z,2,True,0
44,1WPFLWEVGAI,UCibfq6VQRMg4fKQX2EI_BBA,Work Job,I think chatgpt is over hyped. It didn't help me with complex problems. For people who know what they are doing this is like a search tool. Repetitive jobs are at risk. However it requires that people confirm the output as sometimes it's wrong or not up to date.,I think chatgpt is over hyped. It didn't help me with complex problems. For people who know what they are doing this is like a search tool. Repetitive jobs are at risk. However it requires that people confirm the output as sometimes it's wrong or not up to date.,2023-04-29T08:39:35Z,2023-04-29T08:39:35Z,3,True,0
45,1WPFLWEVGAI,UC-Y1ZiT9EcH2AhpbOUKHQng,Spacemonkeymojo,Someone needs to go back in time and prevent Sam Altman and Greg Brockman from being born.,Someone needs to go back in time and prevent Sam Altman and Greg Brockman from being born.,2023-04-29T08:14:16Z,2023-04-29T08:14:16Z,0,True,0
46,1WPFLWEVGAI,UC_5cKoC1ocFUYemH5C7mYcA,I-Dophler,Those in control feel threatened by granting the public access to AI technology.,Those in control feel threatened by granting the public access to AI technology.,2023-04-29T07:35:07Z,2023-04-29T07:35:07Z,0,True,0
47,1WPFLWEVGAI,UC-MYc-Fsc-CqauyjYWAbQKQ,FortNikitaBullion,"Nobody's job is being ""stolen"".  Their hours of boring chores are being freed by AI.  Change the perspective!","Nobody's job is being ""stolen"".  Their hours of boring chores are being freed by AI.  Change the perspective!",2023-04-29T07:06:59Z,2023-04-29T07:06:59Z,0,True,0
48,1WPFLWEVGAI,UCugdkCf3HcmDtBPJdlfju6w,Xenon 4300,"I totally disagree that there will be a new segment of jobs available with the rise of AI. We have had agricultural, industrial and technoligical revolutions. There is nothing beyond this. This is entering late stage capitalism and it will not be pretty.","I totally disagree that there will be a new segment of jobs available with the rise of AI. We have had agricultural, industrial and technoligical revolutions. There is nothing beyond this. This is entering late stage capitalism and it will not be pretty.",2023-04-29T06:54:05Z,2023-04-29T06:54:05Z,1,True,1
49,1WPFLWEVGAI,UCLg9iidZ3Ov74MiXRSmD7fg,LSK Clips,Well go ask ChatGPT and see what he has to say 😂,Well go ask ChatGPT and see what he has to say 😂,2023-04-29T06:47:59Z,2023-04-29T06:47:59Z,0,True,0
50,1WPFLWEVGAI,UCDx0M9SuZJ3fAaJBXIcuGEQ,Cesar,"We are creating an entity capable of imitating what we do, but all at the same time and a thousand times faster. The argument of new works seems to me to be aggressively naive.","We are creating an entity capable of imitating what we do, but all at the same time and a thousand times faster. The argument of new works seems to me to be aggressively naive.",2023-04-29T06:10:41Z,2023-04-29T06:10:41Z,0,True,0
51,1WPFLWEVGAI,UCnbRu2AX9Jt9watT-cy3DAw,random stuff,"Students are already using chatGPT to create study plans and other coursework related stuff that a teacher/professor in schools and universities do rn, given most are still using gpt 3.5 shows how things will change in the coming years","Students are already using chatGPT to create study plans and other coursework related stuff that a teacher/professor in schools and universities do rn, given most are still using gpt 3.5 shows how things will change in the coming years",2023-04-29T05:42:12Z,2023-04-29T05:42:12Z,5,True,2
52,1WPFLWEVGAI,UC7bRwu_qLI840DbHBBniIXw,R M,Human beings will be extinct… This is the future of mankind… we don’t matter and will destroy ourselves during this process… I wouldn’t be surprised if the humans in 3rd world countries outlive the developed countries…,Human beings will be extinct… This is the future of mankind… we don’t matter and will destroy ourselves during this process… I wouldn’t be surprised if the humans in 3rd world countries outlive the developed countries…,2023-04-29T05:31:04Z,2023-04-29T05:31:04Z,1,True,0
53,1WPFLWEVGAI,UCilnOwO4Zm_sN6LO0OP_N5A,Victoria Hope,Andrew Yang and his universal basic income seems pretty damn wise now doesn't it?❤😊,Andrew Yang and his universal basic income seems pretty damn wise now doesn't it?❤😊,2023-04-29T04:55:35Z,2023-04-29T04:55:35Z,2,True,0
54,1WPFLWEVGAI,UCPZKM9oBEIv4-Suyz_Lh-Dg,lv jungle,I mean sorry if your lost your job but nothing is forever so just move on,I mean sorry if your lost your job but nothing is forever so just move on,2023-04-29T04:46:13Z,2023-04-29T04:46:13Z,1,True,0
55,1WPFLWEVGAI,UCKmw3GwuLp1A-1z3T58hllw,Lex Heart,All people need to do is boycott products that uses chatgpt.,All people need to do is boycott products that uses chatgpt.,2023-04-29T04:38:43Z,2023-04-29T04:38:43Z,0,True,0
56,1WPFLWEVGAI,UCEz2o2hOOFxSNIQKsFIwyCA,Minney Me,"Oh I'm waiting patiently.... There's still businesses and/or tax authorities that require printed checks 🙄 as a form of payment. Once it becomes completely eradicated, then that's when I'll consider giving up my job to ChatGPT 😅","Oh I'm waiting patiently.... There's still businesses and/or tax authorities that require printed checks 🙄 as a form of payment. Once it becomes completely eradicated, then that's when I'll consider giving up my job to ChatGPT 😅",2023-04-29T04:26:15Z,2023-04-29T04:26:15Z,0,True,0
57,1WPFLWEVGAI,UC5g88I8INJ7McHOEa8JU_0w,Syed Muhammad Naqvi,"When man invented the wheel, many tasks that required multiple humans could all of a sudden be completed with far fewer people. We simply adapted to the new world. AI will change the way we work and help humanity evolve further. Those losing their jobs are not at risk. They will simply adapt.","When man invented the wheel, many tasks that required multiple humans could all of a sudden be completed with far fewer people. We simply adapted to the new world. AI will change the way we work and help humanity evolve further. Those losing their jobs are not at risk. They will simply adapt.",2023-04-29T04:01:32Z,2023-04-29T04:01:32Z,2,True,2
58,1WPFLWEVGAI,UChdLQzvGQZuIiq2C2yVgHPA,Veridian,"Ai should take over the media, as a Myanmar citizen I found out so much biased news especially from Western Media and moderation of Western Social Media platforms. They would side with even groups that are killing and bombing civillians but in the name of Democracy & so called freedom. Ai wouldn't side with these unless programed to specifically.","Ai should take over the media, as a Myanmar citizen I found out so much biased news especially from Western Media and moderation of Western Social Media platforms. They would side with even groups that are killing and bombing civillians but in the name of Democracy & so called freedom. Ai wouldn't side with these unless programed to specifically.",2023-04-29T03:54:35Z,2023-04-29T03:54:35Z,0,True,0
59,1WPFLWEVGAI,UCCXOJ3KelAF8jATrrbLxT5g,Joe Mama,i can’t wait to see robots on streets roads to handle crimes,i can’t wait to see robots on streets roads to handle crimes,2023-04-29T03:49:41Z,2023-04-29T03:49:41Z,0,True,0
60,1WPFLWEVGAI,UCc2otP4D19S7FZxtUtOGTxQ,Leaf Blower,blue collar,blue collar,2023-04-29T03:38:41Z,2023-04-29T03:38:41Z,0,True,0
61,1WPFLWEVGAI,UCnFmn0KCTSZvtbn8hyk-g3Q,Rodger Alves,"Yes, and if there are ""new"" jobs eventually they will be taken over as well, all the AI needs is to collect information about it, it is inevitable. The only ""jobs"" that AI can't takeover are prostitution, hospitality and professional athletes 😂","Yes, and if there are ""new"" jobs eventually they will be taken over as well, all the AI needs is to collect information about it, it is inevitable. The only ""jobs"" that AI can't takeover are prostitution, hospitality and professional athletes 😂",2023-04-29T03:29:24Z,2023-04-29T03:29:24Z,0,True,0
62,1WPFLWEVGAI,UCKsa8l4ELEvHMSfmMQiSVJw,Nik N,so should i reconsider my major or will white collar jobs actually be secure in the future lol,so should i reconsider my major or will white collar jobs actually be secure in the future lol,2023-04-29T03:23:11Z,2023-04-29T03:23:11Z,0,True,0
63,1WPFLWEVGAI,UC9CGop-1QkXdr7X6lBXtz6w,Justin Estrella,"Comparing AI to our transition away from an agricultural economy is a bad comparison because that took years/decades. AI will replace jobs at a faster rate than we can retrain workers for other jobs. Not to mention it will eventually learn to do the jobs people retained for. The problem will not only come fast, it will also be self-compounding.","Comparing AI to our transition away from an agricultural economy is a bad comparison because that took years/decades. AI will replace jobs at a faster rate than we can retrain workers for other jobs. Not to mention it will eventually learn to do the jobs people retained for. The problem will not only come fast, it will also be self-compounding.",2023-04-29T03:11:10Z,2023-04-29T03:15:25Z,0,True,0
64,1WPFLWEVGAI,UCNnS4ykbgWoxcpAorlpkNMQ,Sexynes,The rich getting richer by having less people to employ.,The rich getting richer by having less people to employ.,2023-04-29T02:41:28Z,2023-04-29T02:41:28Z,0,True,0
65,1WPFLWEVGAI,UC8N2HiIfZ5Io2qIMcOhOcFw,Honest Reviewer,"if CHATGPT came out when i was in high school, bro id probably be attending or graduating from MIT right now 0_0","if CHATGPT came out when i was in high school, bro id probably be attending or graduating from MIT right now 0_0",2023-04-29T02:29:27Z,2023-04-29T02:29:27Z,5,True,0
66,1WPFLWEVGAI,UC0va-M5osCUIysW958j-vRw,Jimbo Jimbo,"Anyone has used chatgpt will know its pretty damn useless, its just a better version of googling stuff as it removes the filter","Anyone has used chatgpt will know its pretty damn useless, its just a better version of googling stuff as it removes the filter",2023-04-29T02:03:58Z,2023-04-29T02:03:58Z,0,True,0
67,1WPFLWEVGAI,UCBrRwllu65em1La1WdQV31w,David Heller,biases and errors can be fixed I asked ChatGPt how.,biases and errors can be fixed I asked ChatGPt how.,2023-04-29T01:54:07Z,2023-04-29T01:54:07Z,0,True,0
68,1WPFLWEVGAI,UCc2u_MQiEdDQgp5T3CC3b1Q,mack,"AI doesn’t consume, humans do so from a economic standpoint AI can’t help only hurt. If employers replace humans with AI it will be less consumption because AI doesn’t eat, buy cars, buy homes etc. Good luck human race.","AI doesn’t consume, humans do so from a economic standpoint AI can’t help only hurt. If employers replace humans with AI it will be less consumption because AI doesn’t eat, buy cars, buy homes etc. Good luck human race.",2023-04-29T01:38:20Z,2023-04-29T01:38:20Z,0,True,0
69,1WPFLWEVGAI,UCP2lGeyFVhqhONbjioTCwhA,nesseiht gnay,"as a person who study in AI, right now AI is the fastest growing platform, the way its going it is the next industrial revolution. As the industrial revolution made life easier, AI will also do that, but it will also change the way humans work too. but AGI will still be decades from now, jobs will change.","as a person who study in AI, right now AI is the fastest growing platform, the way its going it is the next industrial revolution. As the industrial revolution made life easier, AI will also do that, but it will also change the way humans work too. but AGI will still be decades from now, jobs will change.",2023-04-29T01:36:12Z,2023-04-29T01:36:12Z,0,True,1
70,1WPFLWEVGAI,UCBrRwllu65em1La1WdQV31w,David Heller,yes mass unemployment 2025 cause they can’t adapt to pace of change fast lowly skilled left to be redundant and unemployed therefore ubi. Unions are all time low memberships to fight this. Protests will happen. Not enough jobs will be created. This will be enough unemployment not everywhere and all times just enough to cause a problem.,yes mass unemployment 2025 cause they can’t adapt to pace of change fast lowly skilled left to be redundant and unemployed therefore ubi. Unions are all time low memberships to fight this. Protests will happen. Not enough jobs will be created. This will be enough unemployment not everywhere and all times just enough to cause a problem.,2023-04-29T01:33:02Z,2023-04-29T01:40:14Z,0,True,0
